id,compra_id,producto_id,cantidad,precio_unitario,subtotal,pagado_con_puntos
46717,18868,9,1,24.50,24.50,false
46718,18869,11,1,22.00,22.00,false
46719,18869,3,1,18.00,18.00,false
46720,18870,9,1,24.50,24.50,false
46721,18870,11,1,22.00,22.00,false
46722,18871,9,1,24.50,24.50,false
46723,18872,19,1,15.50,15.50,false
46724,18872,22,1,0.00,0.00,true
46725,18873,11,1,22.00,22.00,false
46726,18873,14,1,16.50,16.50,false
46727,18874,2,1,38.90,38.90,false
46728,18874,23,1,8.00,8.00,false
46729,18875,12,1,31.00,31.00,false
46730,18875,21,1,24.95,24.95,false
46731,18875,5,1,32.00,32.00,false
46732,18876,22,1,0.00,0.00,true
46733,18877,10,1,26.95,26.95,false
46734,18877,3,1,18.00,18.00,false
46735,18877,12,1,31.00,31.00,false
46736,18878,18,1,12.00,12.00,false
46737,18878,10,1,26.95,26.95,false
46738,18879,19,1,15.50,15.50,false
46739,18880,17,1,10.95,10.95,false
46740,18880,9,1,24.50,24.50,false
46741,18881,17,1,10.95,10.95,false
46742,18882,9,1,24.50,24.50,false
46743,18883,12,1,31.00,31.00,false
46744,18883,20,1,10.00,10.00,false
46745,18884,17,1,10.95,10.95,false
46746,18884,1,1,35.95,35.95,false
46747,18884,6,1,28.50,28.50,false
46748,18885,11,1,0.00,0.00,true
46749,18886,17,1,10.95,10.95,false
46750,18886,21,1,0.00,0.00,true
46751,18887,10,1,26.95,26.95,false
46752,18887,18,1,12.00,12.00,false
46753,18888,9,1,24.50,24.50,false
46754,18888,10,1,0.00,0.00,true
46755,18888,3,1,18.00,18.00,false
46756,18889,11,1,22.00,22.00,false
46757,18890,26,1,26.00,26.00,false
46758,18890,11,1,22.00,22.00,false
46759,18891,12,1,31.00,31.00,false
46760,18892,18,1,12.00,12.00,false
46761,18893,19,1,15.50,15.50,false
46762,18893,20,1,10.00,10.00,false
46763,18893,11,1,22.00,22.00,false
46764,18894,10,1,0.00,0.00,true
46765,18895,20,1,10.00,10.00,false
46766,18895,19,1,15.50,15.50,false
46767,18896,23,2,8.00,16.00,false
46768,18896,27,1,29.50,29.50,false
46769,18896,20,1,10.00,10.00,false
46770,18896,17,2,10.95,21.90,false
46771,18897,10,1,26.95,26.95,false
46772,18898,22,1,18.00,18.00,false
46773,18898,3,1,18.00,18.00,false
46774,18898,1,3,0.00,0.00,true
46775,18899,19,1,15.50,15.50,false
46776,18899,20,1,10.00,10.00,false
46777,18899,11,1,22.00,22.00,false
46778,18900,9,1,24.50,24.50,false
46779,18901,9,1,24.50,24.50,false
46780,18901,11,1,22.00,22.00,false
46781,18902,17,1,10.95,10.95,false
46782,18903,23,1,8.00,8.00,false
46783,18903,21,1,24.95,24.95,false
46784,18904,9,1,24.50,24.50,false
46785,18904,19,1,15.50,15.50,false
46786,18905,20,1,10.00,10.00,false
46787,18905,18,1,12.00,12.00,false
46788,18905,11,1,22.00,22.00,false
46789,18905,9,1,24.50,24.50,false
46790,18906,19,1,15.50,15.50,false
46791,18906,3,2,18.00,36.00,false
46792,18906,17,2,10.95,21.90,false
46793,18907,20,1,10.00,10.00,false
46794,18907,18,1,12.00,12.00,false
46795,18908,10,1,26.95,26.95,false
46796,18909,17,1,0.00,0.00,true
46797,18910,19,1,15.50,15.50,false
46798,18910,20,1,10.00,10.00,false
46799,18911,23,1,8.00,8.00,false
46800,18911,9,1,24.50,24.50,false
46801,18912,9,1,24.50,24.50,false
46802,18913,17,1,10.95,10.95,false
46803,18913,9,1,24.50,24.50,false
46804,18914,1,1,35.95,35.95,false
46805,18915,10,1,26.95,26.95,false
46806,18916,10,1,26.95,26.95,false
46807,18916,19,1,15.50,15.50,false
46808,18917,18,2,12.00,24.00,false
46809,18917,3,1,18.00,18.00,false
46810,18917,6,1,28.50,28.50,false
46811,18918,21,1,24.95,24.95,false
46812,18918,26,2,26.00,52.00,false
46813,18918,3,1,18.00,18.00,false
46814,18919,6,2,28.50,57.00,false
46815,18919,23,1,8.00,8.00,false
46816,18919,25,1,35.00,35.00,false
46817,18919,1,1,35.95,35.95,false
46818,18920,25,1,35.00,35.00,false
46819,18920,21,1,24.95,24.95,false
46820,18920,6,1,28.50,28.50,false
46821,18921,14,2,16.50,33.00,false
46822,18921,22,2,18.00,36.00,false
46823,18921,5,2,32.00,64.00,false
46824,18922,7,3,35.00,105.00,false
46825,18922,21,2,24.95,49.90,false
46826,18922,10,1,26.95,26.95,false
46827,18923,20,1,10.00,10.00,false
46828,18923,15,1,19.95,19.95,false
46829,18923,3,1,18.00,18.00,false
46830,18923,22,1,18.00,18.00,false
46831,18924,11,2,22.00,44.00,false
46832,18924,5,1,32.00,32.00,false
46833,18925,1,1,35.95,35.95,false
46834,18925,3,1,18.00,18.00,false
46835,18926,13,1,12.35,12.35,false
46836,18926,3,1,18.00,18.00,false
46837,18927,27,3,29.50,88.50,false
46838,18927,5,1,32.00,32.00,false
46839,18927,13,2,12.35,24.70,false
46840,18928,21,1,24.95,24.95,false
46841,18928,23,1,8.00,8.00,false
46842,18929,23,1,8.00,8.00,false
46843,18929,22,1,18.00,18.00,false
46844,18929,13,1,12.35,12.35,false
46845,18930,21,1,24.95,24.95,false
46846,18930,16,1,22.50,22.50,false
46847,18931,23,1,8.00,8.00,false
46848,18931,5,1,32.00,32.00,false
46849,18931,3,2,18.00,36.00,false
46850,18932,19,1,15.50,15.50,false
46851,18932,2,1,38.90,38.90,false
46852,18932,3,1,18.00,18.00,false
46853,18932,21,2,24.95,49.90,false
46854,18933,3,1,18.00,18.00,false
46855,18933,2,1,38.90,38.90,false
46856,18933,1,1,35.95,35.95,false
46857,18933,21,2,24.95,49.90,false
46858,18934,20,2,10.00,20.00,false
46859,18934,1,2,35.95,71.90,false
46860,18934,2,1,38.90,38.90,false
46861,18935,2,1,38.90,38.90,false
46862,18935,13,2,12.35,24.70,false
46863,18935,26,2,26.00,52.00,false
46864,18935,22,2,18.00,36.00,false
46865,18936,13,1,12.35,12.35,false
46866,18936,5,1,32.00,32.00,false
46867,18937,17,2,10.95,21.90,false
46868,18937,1,2,35.95,71.90,false
46869,18937,5,1,32.00,32.00,false
46870,18938,21,2,24.95,49.90,false
46871,18938,2,2,38.90,77.80,false
46872,18938,22,1,18.00,18.00,false
46873,18939,19,2,15.50,31.00,false
46874,18939,5,1,32.00,32.00,false
46875,18940,18,1,12.00,12.00,false
46876,18940,15,1,19.95,19.95,false
46877,18940,14,1,16.50,16.50,false
46878,18941,9,1,24.50,24.50,false
46879,18942,11,1,22.00,22.00,false
46880,18942,10,2,26.95,53.90,false
46881,18943,3,2,18.00,36.00,false
46882,18943,2,1,38.90,38.90,false
46883,18943,1,1,35.95,35.95,false
46884,18944,7,1,35.00,35.00,false
46885,18944,6,3,28.50,85.50,false
46886,18944,10,2,26.95,53.90,false
46887,18945,2,1,38.90,38.90,false
46888,18945,18,2,12.00,24.00,false
46889,18945,16,1,22.50,22.50,false
46890,18945,3,1,18.00,18.00,false
46891,18946,7,1,35.00,35.00,false
46892,18946,2,1,38.90,38.90,false
46893,18947,5,1,32.00,32.00,false
46894,18947,1,1,35.95,35.95,false
46895,18947,10,1,26.95,26.95,false
46896,18948,14,2,16.50,33.00,false
46897,18948,6,1,28.50,28.50,false
46898,18948,17,1,10.95,10.95,false
46899,18949,10,1,26.95,26.95,false
46900,18949,2,1,38.90,38.90,false
46901,18950,23,2,8.00,16.00,false
46902,18950,5,1,32.00,32.00,false
46903,18951,6,1,28.50,28.50,false
46904,18951,1,1,35.95,35.95,false
46905,18951,2,1,38.90,38.90,false
46906,18952,26,3,26.00,78.00,false
46907,18952,3,2,18.00,36.00,false
46908,18953,6,1,28.50,28.50,false
46909,18953,13,1,12.35,12.35,false
46910,18954,23,1,8.00,8.00,false
46911,18954,7,1,35.00,35.00,false
46912,18954,2,1,38.90,38.90,false
46913,18954,1,1,35.95,35.95,false
46914,18955,23,1,8.00,8.00,false
46915,18955,12,2,31.00,62.00,false
46916,18955,5,1,32.00,32.00,false
46917,18956,16,2,22.50,45.00,false
46918,18956,25,3,35.00,105.00,false
46919,18956,2,1,38.90,38.90,false
46920,18957,20,1,10.00,10.00,false
46921,18957,1,2,35.95,71.90,false
46922,18957,3,1,18.00,18.00,false
46923,18957,16,1,22.50,22.50,false
46924,18958,18,1,12.00,12.00,false
46925,18959,21,1,24.95,24.95,false
46926,18959,1,1,35.95,35.95,false
46927,18960,1,1,35.95,35.95,false
46928,18960,6,1,28.50,28.50,false
46929,18960,3,3,18.00,54.00,false
46930,18960,2,1,38.90,38.90,false
46931,18961,3,1,18.00,18.00,false
46932,18961,17,1,10.95,10.95,false
46933,18961,18,1,12.00,12.00,false
46934,18962,4,2,32.50,65.00,false
46935,18962,19,1,15.50,15.50,false
46936,18962,7,1,35.00,35.00,false
46937,18963,5,1,32.00,32.00,false
46938,18963,12,2,31.00,62.00,false
46939,18963,21,1,24.95,24.95,false
46940,18964,5,2,0.00,0.00,true
46941,18964,3,3,18.00,54.00,false
46942,18964,6,1,28.50,28.50,false
46943,18964,22,1,18.00,18.00,false
46944,18965,20,3,10.00,30.00,false
46945,18965,17,1,10.95,10.95,false
46946,18965,1,1,35.95,35.95,false
46947,18965,7,1,35.00,35.00,false
46948,18966,9,2,24.50,49.00,false
46949,18966,16,2,22.50,45.00,false
46950,18966,3,2,18.00,36.00,false
46951,18967,1,1,35.95,35.95,false
46952,18967,18,1,12.00,12.00,false
46953,18968,1,2,35.95,71.90,false
46954,18968,5,1,32.00,32.00,false
46955,18968,23,1,8.00,8.00,false
46956,18969,3,1,18.00,18.00,false
46957,18969,14,1,16.50,16.50,false
46958,18970,4,2,32.50,65.00,false
46959,18970,2,2,38.90,77.80,false
46960,18971,1,1,35.95,35.95,false
46961,18971,12,2,31.00,62.00,false
46962,18971,3,2,18.00,36.00,false
46963,18972,1,1,35.95,35.95,false
46964,18972,2,1,38.90,38.90,false
46965,18972,21,2,24.95,49.90,false
46966,18973,7,1,35.00,35.00,false
46967,18973,3,2,18.00,36.00,false
46968,18973,2,2,38.90,77.80,false
46969,18973,1,1,35.95,35.95,false
46970,18974,14,1,16.50,16.50,false
46971,18975,15,1,19.95,19.95,false
46972,18975,6,2,28.50,57.00,false
46973,18975,7,2,35.00,70.00,false
46974,18976,11,2,22.00,44.00,false
46975,18976,1,1,35.95,35.95,false
46976,18976,21,1,24.95,24.95,false
46977,18976,17,1,10.95,10.95,false
46978,18977,7,1,35.00,35.00,false
46979,18978,11,1,22.00,22.00,false
46980,18979,1,1,35.95,35.95,false
46981,18979,14,1,16.50,16.50,false
46982,18980,23,1,8.00,8.00,false
46983,18981,12,1,31.00,31.00,false
46984,18981,3,1,0.00,0.00,true
46985,18981,10,1,26.95,26.95,false
46986,18982,5,2,32.00,64.00,false
46987,18982,2,2,38.90,77.80,false
46988,18982,21,1,24.95,24.95,false
46989,18982,1,2,35.95,71.90,false
46990,18983,22,1,18.00,18.00,false
46991,18983,10,1,26.95,26.95,false
46992,18983,23,1,8.00,8.00,false
46993,18984,27,1,29.50,29.50,false
46994,18984,10,1,26.95,26.95,false
46995,18985,15,2,19.95,39.90,false
46996,18985,9,2,24.50,49.00,false
46997,18986,18,1,12.00,12.00,false
46998,18986,22,2,18.00,36.00,false
46999,18987,22,2,18.00,36.00,false
47000,18987,21,2,24.95,49.90,false
47001,18987,3,1,18.00,18.00,false
47002,18988,3,1,18.00,18.00,false
47003,18988,17,1,10.95,10.95,false
47004,18988,20,1,10.00,10.00,false
47005,18988,5,2,32.00,64.00,false
47006,18989,5,3,32.00,96.00,false
47007,18989,6,2,28.50,57.00,false
47008,18989,1,2,35.95,71.90,false
47009,18990,23,1,8.00,8.00,false
47010,18990,4,1,32.50,32.50,false
47011,18991,5,2,0.00,0.00,true
47012,18991,21,1,24.95,24.95,false
47013,18991,7,2,35.00,70.00,false
47014,18991,6,1,0.00,0.00,true
47015,18992,3,1,18.00,18.00,false
47016,18993,2,1,38.90,38.90,false
47017,18993,27,2,29.50,59.00,false
47018,18994,16,1,22.50,22.50,false
47019,18995,7,1,35.00,35.00,false
47020,18995,25,1,35.00,35.00,false
47021,18995,14,1,16.50,16.50,false
47022,18995,2,1,38.90,38.90,false
47023,18996,16,1,22.50,22.50,false
47024,18996,25,2,35.00,70.00,false
47025,18996,6,1,28.50,28.50,false
47026,18997,1,2,35.95,71.90,false
47027,18997,5,1,32.00,32.00,false
47028,18998,3,1,18.00,18.00,false
47029,18998,7,2,35.00,70.00,false
47030,18998,1,2,35.95,71.90,false
47031,18999,5,2,32.00,64.00,false
47032,18999,1,2,35.95,71.90,false
47033,19000,7,1,35.00,35.00,false
47034,19000,12,1,31.00,31.00,false
47035,19000,22,1,18.00,18.00,false
47036,19001,6,2,0.00,0.00,true
47037,19001,26,1,26.00,26.00,false
47038,19002,23,2,8.00,16.00,false
47039,19002,1,2,35.95,71.90,false
47040,19002,6,2,28.50,57.00,false
47041,19003,2,2,38.90,77.80,false
47042,19003,3,2,18.00,36.00,false
47043,19003,6,3,28.50,85.50,false
47044,19004,14,1,16.50,16.50,false
47045,19005,3,1,18.00,18.00,false
47046,19005,1,1,35.95,35.95,false
47047,19005,2,2,38.90,77.80,false
47048,19005,22,1,18.00,18.00,false
47049,19006,6,1,28.50,28.50,false
47050,19006,13,1,12.35,12.35,false
47051,19007,2,1,38.90,38.90,false
47052,19007,1,2,35.95,71.90,false
47053,19008,21,1,24.95,24.95,false
47054,19008,22,1,18.00,18.00,false
47055,19009,20,1,10.00,10.00,false
47056,19009,22,2,18.00,36.00,false
47057,19009,21,2,24.95,49.90,false
47058,19010,2,1,38.90,38.90,false
47059,19010,22,2,18.00,36.00,false
47060,19010,9,2,24.50,49.00,false
47061,19011,9,1,24.50,24.50,false
47062,19011,1,1,35.95,35.95,false
47063,19011,18,1,0.00,0.00,true
47064,19011,17,1,10.95,10.95,false
47065,19012,23,1,8.00,8.00,false
47066,19012,21,3,24.95,74.85,false
47067,19013,14,1,16.50,16.50,false
47068,19013,22,1,18.00,18.00,false
47069,19014,20,1,10.00,10.00,false
47070,19014,9,1,24.50,24.50,false
47071,19015,7,1,35.00,35.00,false
47072,19016,17,1,10.95,10.95,false
47073,19017,3,1,18.00,18.00,false
47074,19017,20,1,10.00,10.00,false
47075,19017,9,1,24.50,24.50,false
47076,19018,12,1,31.00,31.00,false
47077,19019,18,1,12.00,12.00,false
47078,19020,11,1,22.00,22.00,false
47079,19021,17,1,10.95,10.95,false
47080,19022,20,1,10.00,10.00,false
47081,19023,5,2,32.00,64.00,false
47082,19023,26,1,26.00,26.00,false
47083,19023,13,1,12.35,12.35,false
47084,19024,21,1,24.95,24.95,false
47085,19024,19,1,15.50,15.50,false
47086,19024,20,1,10.00,10.00,false
47087,19025,19,1,15.50,15.50,false
47088,19025,9,1,24.50,24.50,false
47089,19026,19,1,15.50,15.50,false
47090,19026,18,1,12.00,12.00,false
47091,19027,20,1,10.00,10.00,false
47092,19027,14,1,16.50,16.50,false
47093,19027,17,1,10.95,10.95,false
47094,19028,12,1,0.00,0.00,true
47095,19028,9,1,24.50,24.50,false
47096,19029,23,1,8.00,8.00,false
47097,19029,2,1,38.90,38.90,false
47098,19030,17,1,10.95,10.95,false
47099,19030,11,1,22.00,22.00,false
47100,19030,9,1,24.50,24.50,false
47101,19031,1,3,35.95,107.85,false
47102,19031,2,1,38.90,38.90,false
47103,19031,21,1,24.95,24.95,false
47104,19032,18,1,12.00,12.00,false
47105,19032,12,1,31.00,31.00,false
47106,19033,5,1,32.00,32.00,false
47107,19033,10,1,26.95,26.95,false
47108,19034,11,1,22.00,22.00,false
47109,19035,1,2,35.95,71.90,false
47110,19035,23,2,8.00,16.00,false
47111,19035,7,2,35.00,70.00,false
47112,19035,19,2,0.00,0.00,true
47113,19036,22,1,18.00,18.00,false
47114,19037,10,1,26.95,26.95,false
47115,19038,6,1,28.50,28.50,false
47116,19039,3,1,18.00,18.00,false
47117,19039,2,1,38.90,38.90,false
47118,19039,5,1,0.00,0.00,true
47119,19039,7,1,35.00,35.00,false
47120,19040,18,1,12.00,12.00,false
47121,19041,9,1,24.50,24.50,false
47122,19041,17,1,10.95,10.95,false
47123,19042,18,1,12.00,12.00,false
47124,19042,11,1,22.00,22.00,false
47125,19043,2,1,38.90,38.90,false
47126,19043,3,1,18.00,18.00,false
47127,19043,10,1,26.95,26.95,false
47128,19043,1,2,35.95,71.90,false
47129,19044,19,1,15.50,15.50,false
47130,19044,9,1,24.50,24.50,false
47131,19045,10,1,26.95,26.95,false
47132,19046,20,1,10.00,10.00,false
47133,19046,10,1,26.95,26.95,false
47134,19047,16,1,22.50,22.50,false
47135,19047,19,1,15.50,15.50,false
47136,19047,9,1,24.50,24.50,false
47137,19048,3,1,18.00,18.00,false
47138,19048,23,1,8.00,8.00,false
47139,19048,15,1,19.95,19.95,false
47140,19049,2,2,38.90,77.80,false
47141,19049,5,1,32.00,32.00,false
47142,19049,6,2,28.50,57.00,false
47143,19049,3,1,18.00,18.00,false
47144,19050,17,1,10.95,10.95,false
47145,19051,12,2,31.00,62.00,false
47146,19051,2,1,38.90,38.90,false
47147,19052,1,1,35.95,35.95,false
47148,19052,3,1,18.00,18.00,false
47149,19052,6,1,28.50,28.50,false
47150,19053,16,1,22.50,22.50,false
47151,19053,6,1,28.50,28.50,false
47152,19053,5,2,32.00,64.00,false
47153,19054,1,1,35.95,35.95,false
47154,19055,11,1,22.00,22.00,false
47155,19055,18,1,12.00,12.00,false
47156,19056,9,1,24.50,24.50,false
47157,19056,19,1,15.50,15.50,false
47158,19057,9,1,24.50,24.50,false
47159,19057,11,1,22.00,22.00,false
47160,19057,12,1,31.00,31.00,false
47161,19057,19,1,15.50,15.50,false
47162,19058,1,2,35.95,71.90,false
47163,19058,22,2,18.00,36.00,false
47164,19059,18,1,0.00,0.00,true
47165,19059,12,1,0.00,0.00,true
47166,19060,11,1,22.00,22.00,false
47167,19061,10,1,26.95,26.95,false
47168,19062,12,1,31.00,31.00,false
47169,19063,21,1,24.95,24.95,false
47170,19063,18,1,12.00,12.00,false
47171,19064,9,1,24.50,24.50,false
47172,19064,17,1,10.95,10.95,false
47173,19065,12,1,31.00,31.00,false
47174,19065,16,1,22.50,22.50,false
47175,19066,11,1,22.00,22.00,false
47176,19066,12,1,31.00,31.00,false
47177,19067,22,2,18.00,36.00,false
47178,19067,15,2,19.95,39.90,false
47179,19067,3,1,0.00,0.00,true
47180,19067,7,2,35.00,70.00,false
47181,19068,10,1,26.95,26.95,false
47182,19069,10,1,26.95,26.95,false
47183,19070,17,1,10.95,10.95,false
47184,19070,26,1,26.00,26.00,false
47185,19071,25,1,35.00,35.00,false
47186,19071,11,1,0.00,0.00,true
47187,19072,18,1,0.00,0.00,true
47188,19072,3,1,18.00,18.00,false
47189,19072,19,1,15.50,15.50,false
47190,19073,20,1,10.00,10.00,false
47191,19074,10,1,26.95,26.95,false
47192,19075,11,1,22.00,22.00,false
47193,19075,9,1,24.50,24.50,false
47194,19075,10,1,26.95,26.95,false
47195,19076,9,1,0.00,0.00,true
47196,19076,10,1,26.95,26.95,false
47197,19077,12,1,31.00,31.00,false
47198,19077,21,1,24.95,24.95,false
47199,19078,22,1,18.00,18.00,false
47200,19078,21,1,24.95,24.95,false
47201,19078,2,1,38.90,38.90,false
47202,19079,2,1,38.90,38.90,false
47203,19079,22,1,18.00,18.00,false
47204,19079,3,2,18.00,36.00,false
47205,19079,23,1,8.00,8.00,false
47206,19080,6,1,0.00,0.00,true
47207,19080,22,1,18.00,18.00,false
47208,19081,7,2,35.00,70.00,false
47209,19081,14,1,16.50,16.50,false
47210,19081,19,1,15.50,15.50,false
47211,19082,3,1,18.00,18.00,false
47212,19082,28,1,32.95,32.95,false
47213,19083,26,1,26.00,26.00,false
47214,19083,16,1,22.50,22.50,false
47215,19083,27,1,29.50,29.50,false
47216,19084,5,1,32.00,32.00,false
47217,19084,6,1,28.50,28.50,false
47218,19084,19,1,15.50,15.50,false
47219,19085,12,1,31.00,31.00,false
47220,19086,3,2,18.00,36.00,false
47221,19086,15,1,19.95,19.95,false
47222,19086,23,1,8.00,8.00,false
47223,19086,22,1,18.00,18.00,false
47224,19087,10,1,26.95,26.95,false
47225,19087,17,1,10.95,10.95,false
47226,19088,18,1,12.00,12.00,false
47227,19088,10,1,26.95,26.95,false
47228,19089,15,1,19.95,19.95,false
47229,19089,2,1,38.90,38.90,false
47230,19089,3,1,18.00,18.00,false
47231,19089,7,1,35.00,35.00,false
47232,19090,10,1,26.95,26.95,false
47233,19090,9,1,24.50,24.50,false
47234,19090,12,1,31.00,31.00,false
47235,19091,13,1,12.35,12.35,false
47236,19091,9,1,24.50,24.50,false
47237,19092,21,1,24.95,24.95,false
47238,19093,22,1,18.00,18.00,false
47239,19093,21,1,24.95,24.95,false
47240,19093,1,1,35.95,35.95,false
47241,19093,3,1,0.00,0.00,true
47242,19094,12,1,31.00,31.00,false
47243,19094,10,1,26.95,26.95,false
47244,19095,17,1,0.00,0.00,true
47245,19096,7,1,35.00,35.00,false
47246,19096,23,1,8.00,8.00,false
47247,19096,12,1,31.00,31.00,false
47248,19097,9,1,24.50,24.50,false
47249,19098,10,1,26.95,26.95,false
47250,19098,12,1,31.00,31.00,false
47251,19099,11,1,22.00,22.00,false
47252,19100,22,1,18.00,18.00,false
47253,19100,2,1,38.90,38.90,false
47254,19101,21,1,24.95,24.95,false
47255,19101,11,1,22.00,22.00,false
47256,19101,7,1,35.00,35.00,false
47257,19101,5,1,32.00,32.00,false
47258,19102,7,1,35.00,35.00,false
47259,19102,5,1,32.00,32.00,false
47260,19102,26,1,26.00,26.00,false
47261,19103,2,1,38.90,38.90,false
47262,19103,26,1,26.00,26.00,false
47263,19103,27,1,29.50,29.50,false
47264,19103,18,1,12.00,12.00,false
47265,19104,7,1,35.00,35.00,false
47266,19105,7,2,35.00,70.00,false
47267,19105,22,2,18.00,36.00,false
47268,19105,12,1,0.00,0.00,true
47269,19106,1,1,35.95,35.95,false
47270,19106,12,3,31.00,93.00,false
47271,19106,7,2,35.00,70.00,false
47272,19107,7,1,35.00,35.00,false
47273,19107,3,2,18.00,36.00,false
47274,19107,6,1,0.00,0.00,true
47275,19107,16,2,0.00,0.00,true
47276,19108,21,1,24.95,24.95,false
47277,19108,3,1,18.00,18.00,false
47278,19109,11,2,22.00,44.00,false
47279,19110,27,2,0.00,0.00,true
47280,19110,23,1,8.00,8.00,false
47281,19110,18,1,12.00,12.00,false
47282,19110,22,2,0.00,0.00,true
47283,19111,1,1,35.95,35.95,false
47284,19111,5,1,32.00,32.00,false
47285,19111,6,1,28.50,28.50,false
47286,19111,3,2,18.00,36.00,false
47287,19112,1,2,35.95,71.90,false
47288,19112,2,1,38.90,38.90,false
47289,19112,3,1,18.00,18.00,false
47290,19113,13,1,12.35,12.35,false
47291,19113,1,1,35.95,35.95,false
47292,19113,3,1,18.00,18.00,false
47293,19114,7,2,35.00,70.00,false
47294,19114,3,2,18.00,36.00,false
47295,19114,5,1,32.00,32.00,false
47296,19115,7,1,35.00,35.00,false
47297,19115,3,2,18.00,36.00,false
47298,19115,1,2,35.95,71.90,false
47299,19115,21,1,24.95,24.95,false
47300,19116,2,2,38.90,77.80,false
47301,19116,15,3,19.95,59.85,false
47302,19116,1,1,35.95,35.95,false
47303,19117,27,1,29.50,29.50,false
47304,19117,3,2,18.00,36.00,false
47305,19117,23,2,8.00,16.00,false
47306,19117,5,2,32.00,64.00,false
47307,19118,16,1,22.50,22.50,false
47308,19118,12,2,31.00,62.00,false
47309,19118,15,2,19.95,39.90,false
47310,19118,5,2,32.00,64.00,false
47311,19119,3,1,18.00,18.00,false
47312,19120,7,1,35.00,35.00,false
47313,19120,11,1,22.00,22.00,false
47314,19121,5,3,32.00,96.00,false
47315,19121,21,1,24.95,24.95,false
47316,19122,26,1,26.00,26.00,false
47317,19122,19,1,15.50,15.50,false
47318,19122,22,1,18.00,18.00,false
47319,19123,6,1,28.50,28.50,false
47320,19123,14,2,16.50,33.00,false
47321,19123,5,3,32.00,96.00,false
47322,19124,14,1,16.50,16.50,false
47323,19125,6,1,28.50,28.50,false
47324,19125,13,2,12.35,24.70,false
47325,19125,1,1,35.95,35.95,false
47326,19126,3,1,18.00,18.00,false
47327,19126,2,1,38.90,38.90,false
47328,19126,21,1,24.95,24.95,false
47329,19126,1,2,35.95,71.90,false
47330,19127,5,1,32.00,32.00,false
47331,19127,1,1,35.95,35.95,false
47332,19127,11,3,22.00,66.00,false
47333,19127,20,1,0.00,0.00,true
47334,19128,6,2,28.50,57.00,false
47335,19128,7,2,35.00,70.00,false
47336,19128,3,1,0.00,0.00,true
47337,19128,5,1,32.00,32.00,false
47338,19129,3,3,18.00,54.00,false
47339,19129,21,1,24.95,24.95,false
47340,19129,7,1,35.00,35.00,false
47341,19130,13,2,12.35,24.70,false
47342,19130,26,1,26.00,26.00,false
47343,19130,2,1,38.90,38.90,false
47344,19131,5,2,32.00,64.00,false
47345,19131,23,1,8.00,8.00,false
47346,19131,22,1,18.00,18.00,false
47347,19131,1,1,0.00,0.00,true
47348,19132,7,1,35.00,35.00,false
47349,19132,26,2,26.00,52.00,false
47350,19132,21,1,24.95,24.95,false
47351,19133,5,2,32.00,64.00,false
47352,19133,1,2,35.95,71.90,false
47353,19134,19,2,15.50,31.00,false
47354,19134,18,2,0.00,0.00,true
47355,19134,3,2,18.00,36.00,false
47356,19134,20,2,10.00,20.00,false
47357,19135,20,1,10.00,10.00,false
47358,19136,7,1,35.00,35.00,false
47359,19136,6,1,28.50,28.50,false
47360,19137,7,1,35.00,35.00,false
47361,19137,3,1,18.00,18.00,false
47362,19137,2,1,38.90,38.90,false
47363,19137,21,3,24.95,74.85,false
47364,19138,24,2,15.00,30.00,false
47365,19138,2,2,38.90,77.80,false
47366,19138,1,1,35.95,35.95,false
47367,19139,7,1,35.00,35.00,false
47368,19139,3,3,18.00,54.00,false
47369,19139,1,2,35.95,71.90,false
47370,19140,14,2,16.50,33.00,false
47371,19140,22,1,18.00,18.00,false
47372,19140,16,1,22.50,22.50,false
47373,19140,20,2,10.00,20.00,false
47374,19141,14,2,16.50,33.00,false
47375,19142,23,1,8.00,8.00,false
47376,19142,6,1,28.50,28.50,false
47377,19142,7,2,35.00,70.00,false
47378,19142,27,1,0.00,0.00,true
47379,19143,21,1,24.95,24.95,false
47380,19143,7,1,35.00,35.00,false
47381,19143,1,2,35.95,71.90,false
47382,19144,3,1,18.00,18.00,false
47383,19144,19,2,15.50,31.00,false
47384,19144,22,1,0.00,0.00,true
47385,19145,2,1,38.90,38.90,false
47386,19145,10,1,0.00,0.00,true
47387,19146,14,1,16.50,16.50,false
47388,19147,5,1,32.00,32.00,false
47389,19147,6,1,28.50,28.50,false
47390,19147,3,1,18.00,18.00,false
47391,19148,15,1,19.95,19.95,false
47392,19149,14,1,16.50,16.50,false
47393,19149,17,1,10.95,10.95,false
47394,19150,27,1,29.50,29.50,false
47395,19151,5,1,32.00,32.00,false
47396,19151,1,1,35.95,35.95,false
47397,19151,2,1,38.90,38.90,false
47398,19152,14,2,16.50,33.00,false
47399,19152,5,1,32.00,32.00,false
47400,19153,15,1,19.95,19.95,false
47401,19153,23,1,8.00,8.00,false
47402,19154,12,2,31.00,62.00,false
47403,19154,2,2,38.90,77.80,false
47404,19154,3,2,18.00,36.00,false
47405,19154,1,1,35.95,35.95,false
47406,19155,7,1,35.00,35.00,false
47407,19155,2,1,38.90,38.90,false
47408,19155,9,1,24.50,24.50,false
47409,19156,18,2,12.00,24.00,false
47410,19156,2,2,38.90,77.80,false
47411,19156,11,1,22.00,22.00,false
47412,19156,5,1,32.00,32.00,false
47413,19157,13,1,12.35,12.35,false
47414,19157,1,2,35.95,71.90,false
