id,cliente_id,restaurante_id,fecha_hora,monto_total,forma_pago
14086,570,4,2025-02-28 07:39:52,142.95,efectivo
14087,867,5,2025-02-28 07:43:39,36.95,tarjeta
14088,749,8,2025-02-28 07:44:08,54.50,tarjeta
14089,964,5,2025-02-28 07:49:52,12.00,tarjeta
14090,781,6,2025-02-28 07:57:19,12.00,tarjeta
14091,760,5,2025-02-28 07:58:20,36.50,tarjeta
14092,329,6,2025-02-28 07:59:55,10.00,efectivo
14093,757,4,2025-02-28 08:01:23,162.50,tarjeta
14094,200,10,2025-02-28 08:02:18,95.95,efectivo
14095,548,3,2025-02-28 08:15:18,63.90,tarjeta
14096,974,1,2025-02-28 08:15:27,26.95,efectivo
14097,597,2,2025-02-28 08:16:42,24.50,tarjeta
14098,652,7,2025-02-28 08:18:09,74.85,tarjeta
14099,9,4,2025-02-28 08:19:10,26.95,tarjeta
14100,714,5,2025-02-28 08:22:58,106.50,tarjeta
14101,744,1,2025-02-28 08:24:02,77.95,efectivo
14102,773,4,2025-02-28 08:24:21,44.00,efectivo
14103,927,7,2025-02-28 08:27:49,114.90,efectivo
14104,614,4,2025-02-28 08:30:03,43.00,efectivo
14105,128,10,2025-02-28 08:31:06,53.00,tarjeta
14106,179,7,2025-02-28 08:31:59,121.90,tarjeta
14107,827,6,2025-02-28 08:38:02,101.90,efectivo
14108,149,4,2025-02-28 08:43:31,12.00,efectivo
14109,796,8,2025-02-28 08:47:19,26.95,tarjeta
14110,755,5,2025-02-28 08:47:32,31.00,tarjeta
14111,242,4,2025-02-28 08:49:24,31.00,tarjeta
14112,839,10,2025-02-28 08:55:25,115.85,efectivo
14113,702,10,2025-02-28 08:57:19,18.95,tarjeta
14114,732,10,2025-02-28 09:00:29,54.00,efectivo
14115,744,1,2025-02-28 09:02:30,20.95,efectivo
14116,633,4,2025-02-28 09:02:33,26.95,efectivo
14117,899,6,2025-02-28 09:02:39,51.45,efectivo
14118,113,5,2025-02-28 09:04:17,56.90,tarjeta
14119,179,6,2025-02-28 09:04:17,189.80,tarjeta
14120,818,6,2025-02-28 09:04:36,36.95,tarjeta
14121,78,7,2025-02-28 09:07:00,55.50,tarjeta
14122,222,8,2025-02-28 09:07:44,77.95,tarjeta
14123,383,9,2025-02-28 09:12:27,48.95,efectivo
14124,548,10,2025-02-28 09:14:04,10.00,efectivo
14125,801,7,2025-02-28 09:14:45,24.50,tarjeta
14126,672,9,2025-02-28 09:17:25,96.40,efectivo
14127,733,7,2025-02-28 09:18:13,84.90,efectivo
14128,739,5,2025-02-28 09:18:42,22.00,efectivo
14129,31,3,2025-02-28 09:21:35,89.95,tarjeta
14130,548,6,2025-02-28 09:29:47,40.00,efectivo
14131,962,8,2025-02-28 09:30:36,31.00,tarjeta
14132,222,2,2025-02-28 09:30:52,24.95,efectivo
14133,953,3,2025-02-28 09:36:09,44.95,tarjeta
14134,505,8,2025-02-28 09:37:08,51.45,tarjeta
14135,967,8,2025-02-28 09:40:21,74.90,tarjeta
14136,777,4,2025-02-28 09:42:52,42.00,tarjeta
14137,878,5,2025-02-28 09:43:43,46.90,efectivo
14138,818,7,2025-02-28 09:51:15,46.50,tarjeta
14139,732,2,2025-02-28 09:52:25,18.00,efectivo
14140,113,5,2025-02-28 09:57:16,98.30,tarjeta
14141,216,2,2025-02-28 09:58:05,31.00,tarjeta
14142,321,3,2025-02-28 10:00:06,35.95,efectivo
14143,763,3,2025-02-28 10:01:33,10.95,efectivo
14144,170,2,2025-02-28 10:04:46,0.00,efectivo
14145,915,5,2025-02-28 10:05:42,36.50,tarjeta
14146,885,8,2025-02-28 10:11:58,31.00,tarjeta
14147,183,4,2025-02-28 10:14:46,10.00,tarjeta
14148,111,8,2025-02-28 10:20:44,96.85,tarjeta
14149,697,6,2025-02-28 10:21:28,56.50,efectivo
14150,739,6,2025-02-28 10:23:59,31.00,efectivo
14151,767,6,2025-02-28 10:27:04,55.50,tarjeta
14152,428,1,2025-02-28 10:31:52,12.00,efectivo
14153,24,2,2025-02-28 10:34:32,78.50,tarjeta
14154,475,8,2025-02-28 10:38:38,24.50,efectivo
14155,923,1,2025-02-28 10:39:00,51.45,efectivo
14156,368,2,2025-02-28 10:39:50,51.50,efectivo
14157,526,8,2025-02-28 10:45:28,22.50,efectivo
14158,964,2,2025-02-28 10:45:41,42.45,efectivo
14159,392,9,2025-02-28 10:45:49,49.85,efectivo
14160,739,3,2025-02-28 10:47:57,73.40,efectivo
14161,98,6,2025-02-28 10:51:09,31.00,efectivo
14162,630,6,2025-02-28 10:52:56,22.00,efectivo
14163,885,6,2025-02-28 10:54:05,10.95,efectivo
14164,49,1,2025-02-28 11:02:10,48.80,efectivo
14165,50,5,2025-02-28 11:50:35,24.00,efectivo
14166,780,9,2025-02-28 11:53:13,0.00,tarjeta
14167,826,8,2025-02-28 11:53:57,159.35,efectivo
14168,464,2,2025-02-28 11:57:21,61.50,tarjeta
14169,499,8,2025-02-28 12:04:52,66.45,efectivo
14170,556,2,2025-02-28 12:08:07,75.00,tarjeta
14171,598,2,2025-02-28 12:39:08,92.00,efectivo
14172,525,10,2025-02-28 12:39:25,74.85,efectivo
14173,655,7,2025-02-28 12:48:32,64.50,efectivo
14174,757,7,2025-02-28 12:58:08,50.00,efectivo
14175,860,3,2025-02-28 13:10:06,120.40,tarjeta
14176,956,1,2025-02-28 13:15:42,144.90,tarjeta
14177,681,9,2025-02-28 13:21:23,129.45,efectivo
14178,235,8,2025-02-28 13:26:10,15.50,efectivo
14179,418,5,2025-02-28 13:33:03,112.45,efectivo
14180,157,6,2025-02-28 13:35:20,42.95,efectivo
14181,268,6,2025-02-28 14:15:16,135.90,efectivo
14182,472,6,2025-02-28 14:22:39,95.60,tarjeta
14183,692,6,2025-02-28 14:33:30,120.80,tarjeta
14184,179,2,2025-02-28 14:33:55,73.90,tarjeta
14185,809,1,2025-02-28 14:45:06,108.90,tarjeta
14186,590,10,2025-02-28 14:54:18,56.50,efectivo
14187,945,5,2025-02-28 15:01:27,110.85,tarjeta
14188,892,3,2025-02-28 15:04:00,78.95,efectivo
14189,634,5,2025-02-28 15:05:27,127.00,efectivo
14190,829,4,2025-02-28 15:14:33,130.50,efectivo
14191,965,9,2025-02-28 15:28:19,27.95,efectivo
14192,887,1,2025-02-28 16:00:23,226.95,tarjeta
14193,243,9,2025-02-28 16:02:48,100.00,efectivo
14194,404,9,2025-02-28 16:14:00,38.00,tarjeta
14195,283,5,2025-02-28 16:21:46,49.90,tarjeta
14196,500,10,2025-02-28 16:49:57,68.90,efectivo
14197,79,9,2025-02-28 16:58:01,50.50,tarjeta
14198,733,4,2025-02-28 16:58:14,93.90,efectivo
14199,879,4,2025-02-28 17:23:44,51.25,efectivo
14200,977,5,2025-02-28 17:26:32,119.50,efectivo
14201,65,3,2025-02-28 17:27:48,139.40,tarjeta
14202,243,10,2025-02-28 17:34:45,163.80,efectivo
14203,180,2,2025-02-28 17:37:46,118.40,tarjeta
14204,977,2,2025-02-28 17:38:10,71.60,efectivo
14205,283,2,2025-02-28 17:39:10,55.70,tarjeta
14206,931,6,2025-02-28 17:41:03,125.85,tarjeta
14207,492,6,2025-02-28 17:41:16,12.35,tarjeta
14208,391,8,2025-02-28 17:42:37,73.00,tarjeta
14209,919,8,2025-02-28 17:48:10,87.90,efectivo
14210,81,5,2025-02-28 17:56:59,117.85,efectivo
14211,382,1,2025-02-28 18:32:15,99.95,efectivo
14212,687,1,2025-02-28 18:35:46,142.75,tarjeta
14213,429,6,2025-02-28 18:48:48,159.85,efectivo
14214,821,7,2025-02-28 19:12:19,111.00,tarjeta
14215,879,7,2025-02-28 19:14:52,38.90,efectivo
14216,504,5,2025-02-28 19:32:53,30.90,efectivo
14217,283,6,2025-02-28 19:51:23,81.25,efectivo
14218,546,6,2025-02-28 19:52:06,139.85,tarjeta
14219,381,8,2025-02-28 19:57:23,53.45,efectivo
14220,393,8,2025-02-28 20:03:56,169.80,tarjeta
14221,655,5,2025-02-28 20:19:53,82.85,tarjeta
14222,465,8,2025-02-28 20:22:45,49.90,efectivo
14223,368,8,2025-02-28 20:33:32,41.00,tarjeta
14224,701,7,2025-02-28 20:42:28,85.60,tarjeta
14225,870,6,2025-02-28 20:45:44,60.50,efectivo
14226,189,2,2025-02-28 20:52:51,12.00,tarjeta
14227,425,6,2025-02-28 20:57:29,177.20,efectivo
14228,476,8,2025-02-28 20:58:42,174.25,tarjeta
14229,634,7,2025-02-28 21:10:01,60.45,tarjeta
14230,607,6,2025-02-28 21:20:35,99.45,tarjeta
14231,856,4,2025-02-28 21:23:05,76.95,efectivo
14232,672,9,2025-02-28 21:24:45,120.35,tarjeta
14233,561,5,2025-02-28 21:33:57,178.20,tarjeta
14234,430,9,2025-02-28 21:34:15,24.00,tarjeta
14235,697,7,2025-02-28 21:38:14,24.50,efectivo
14236,410,1,2025-02-28 21:47:20,64.50,tarjeta
14237,559,3,2025-02-28 21:48:56,15.50,tarjeta
14238,130,8,2025-02-28 22:01:08,34.00,efectivo
14239,205,3,2025-02-28 22:11:32,174.40,tarjeta
14240,672,9,2025-02-28 22:17:24,52.50,efectivo
14241,381,7,2025-02-28 22:26:33,99.80,tarjeta
14242,323,9,2025-02-28 22:32:59,185.80,tarjeta
14243,234,1,2025-02-28 22:34:01,77.90,efectivo
14244,180,5,2025-02-28 22:42:02,92.00,efectivo
14245,892,6,2025-02-28 22:45:28,175.90,efectivo
14246,640,5,2025-02-28 22:46:58,95.85,efectivo
14247,167,1,2025-02-28 22:47:18,18.00,efectivo
14248,108,6,2025-02-28 22:47:36,44.50,tarjeta
14249,393,7,2025-02-28 22:51:06,108.80,efectivo
14250,506,5,2025-03-01 06:00:16,0.00,tarjeta
14251,766,6,2025-03-01 06:03:17,42.50,tarjeta
14252,573,7,2025-03-01 06:04:39,147.25,tarjeta
14253,533,2,2025-03-01 06:05:08,12.35,tarjeta
14254,767,2,2025-03-01 06:08:09,28.50,efectivo
14255,321,5,2025-03-01 06:11:44,46.50,tarjeta
14256,505,10,2025-03-01 06:12:39,32.00,tarjeta
14257,499,10,2025-03-01 06:12:53,205.30,efectivo
14258,116,1,2025-03-01 06:18:28,24.50,tarjeta
14259,287,4,2025-03-01 06:20:47,240.80,tarjeta
14260,875,4,2025-03-01 06:20:55,84.50,efectivo
14261,281,6,2025-03-01 06:21:19,10.95,tarjeta
14262,650,8,2025-03-01 06:22:27,50.00,tarjeta
14263,885,7,2025-03-01 06:25:05,58.95,efectivo
14264,157,2,2025-03-01 06:26:30,66.50,efectivo
14265,843,4,2025-03-01 06:29:20,32.95,tarjeta
14266,233,4,2025-03-01 06:29:25,46.50,efectivo
14267,151,3,2025-03-01 06:32:26,72.95,efectivo
14268,895,3,2025-03-01 06:35:16,26.95,efectivo
14269,867,6,2025-03-01 06:35:53,37.50,efectivo
14270,944,6,2025-03-01 06:36:36,53.00,efectivo
14271,69,6,2025-03-01 06:37:50,0.00,efectivo
14272,843,7,2025-03-01 06:49:31,31.00,tarjeta
14273,598,6,2025-03-01 06:54:18,133.75,efectivo
14274,222,10,2025-03-01 06:54:56,49.00,efectivo
14275,206,4,2025-03-01 06:56:21,12.00,efectivo
14276,783,7,2025-03-01 06:56:42,0.00,efectivo
14277,151,6,2025-03-01 06:57:23,66.95,tarjeta
14278,715,1,2025-03-01 07:03:11,27.95,tarjeta
14279,793,3,2025-03-01 07:03:17,77.00,tarjeta
14280,755,8,2025-03-01 07:03:23,32.95,tarjeta
14281,650,6,2025-03-01 07:08:58,71.50,tarjeta
14282,655,3,2025-03-01 07:12:14,100.00,tarjeta
14283,33,5,2025-03-01 07:12:42,53.00,efectivo
14284,288,9,2025-03-01 07:13:35,26.95,tarjeta
14285,633,2,2025-03-01 07:22:30,54.45,tarjeta
14286,66,3,2025-03-01 07:27:42,90.95,efectivo
14287,344,10,2025-03-01 07:35:58,39.00,efectivo
14288,605,1,2025-03-01 07:42:09,26.95,tarjeta
14289,923,8,2025-03-01 07:43:00,28.95,efectivo
14290,45,5,2025-03-01 07:43:29,24.50,tarjeta
14291,892,4,2025-03-01 07:48:03,110.80,tarjeta
14292,440,7,2025-03-01 07:55:42,163.30,tarjeta
14293,176,3,2025-03-01 07:56:15,46.50,tarjeta
14294,847,3,2025-03-01 08:01:35,24.50,tarjeta
14295,976,10,2025-03-01 08:01:41,48.95,tarjeta
14296,567,10,2025-03-01 08:07:23,20.95,tarjeta
14297,588,3,2025-03-01 08:12:06,30.90,efectivo
14298,302,8,2025-03-01 08:16:53,22.00,efectivo
14299,374,10,2025-03-01 08:17:30,22.00,tarjeta
14300,196,4,2025-03-01 08:22:21,24.50,tarjeta
14301,79,9,2025-03-01 08:25:35,110.50,efectivo
14302,494,9,2025-03-01 08:29:01,62.00,efectivo
14303,629,8,2025-03-01 08:35:44,82.90,efectivo
14304,103,2,2025-03-01 08:39:02,10.00,efectivo
14305,949,5,2025-03-01 08:39:49,73.90,tarjeta
14306,344,6,2025-03-01 08:45:07,51.95,tarjeta
14307,954,3,2025-03-01 08:48:14,22.95,tarjeta
14308,811,3,2025-03-01 08:49:06,74.45,tarjeta
14309,89,8,2025-03-01 09:08:26,18.00,tarjeta
14310,288,9,2025-03-01 09:08:48,57.95,tarjeta
14311,85,5,2025-03-01 09:17:43,43.00,efectivo
14312,297,7,2025-03-01 09:18:07,67.00,efectivo
14313,856,9,2025-03-01 09:22:51,35.00,tarjeta
14314,789,10,2025-03-01 09:24:24,12.00,efectivo
14315,356,1,2025-03-01 09:30:01,75.45,efectivo
14316,465,10,2025-03-01 09:33:28,113.95,tarjeta
14317,281,4,2025-03-01 09:39:59,51.90,efectivo
14318,368,1,2025-03-01 09:45:46,63.00,tarjeta
14319,41,3,2025-03-01 09:47:35,31.00,efectivo
14320,27,8,2025-03-01 09:52:14,12.00,tarjeta
14321,816,8,2025-03-01 10:01:36,64.90,efectivo
14322,417,10,2025-03-01 10:05:29,57.95,efectivo
14323,584,2,2025-03-01 10:07:58,20.95,efectivo
14324,962,10,2025-03-01 10:19:16,87.45,efectivo
14325,161,5,2025-03-01 10:27:12,12.00,tarjeta
14326,749,1,2025-03-01 10:28:06,31.00,efectivo
14327,641,5,2025-03-01 10:35:28,127.50,efectivo
14328,742,6,2025-03-01 10:37:12,67.95,efectivo
14329,130,10,2025-03-01 10:37:32,36.00,tarjeta
14330,172,9,2025-03-01 10:40:26,45.00,tarjeta
14331,588,5,2025-03-01 10:40:44,37.90,tarjeta
14332,376,7,2025-03-01 10:47:17,22.00,tarjeta
14333,567,2,2025-03-01 10:48:16,63.00,efectivo
14334,105,8,2025-03-01 10:48:28,51.45,tarjeta
14335,490,9,2025-03-01 10:48:30,106.40,tarjeta
14336,74,2,2025-03-01 10:52:37,84.45,tarjeta
14337,572,4,2025-03-01 10:54:17,26.45,tarjeta
14338,95,1,2025-03-01 10:55:15,10.00,tarjeta
14339,692,3,2025-03-01 10:59:26,135.90,tarjeta
14340,150,6,2025-03-01 11:00:50,46.85,tarjeta
14341,283,9,2025-03-01 11:17:20,140.35,efectivo
14342,884,6,2025-03-01 11:44:47,122.35,tarjeta
14343,887,10,2025-03-01 11:58:20,155.45,efectivo
14344,839,8,2025-03-01 12:02:09,133.75,tarjeta
14345,472,8,2025-03-01 12:04:47,53.95,tarjeta
14346,681,8,2025-03-01 12:05:54,95.50,tarjeta
14347,742,2,2025-03-01 12:14:38,120.40,tarjeta
14348,42,9,2025-03-01 12:30:35,26.00,efectivo
14349,840,9,2025-03-01 12:43:21,116.50,tarjeta
14350,50,7,2025-03-01 12:43:51,92.10,efectivo
14351,840,5,2025-03-01 13:07:51,115.85,tarjeta
14352,77,9,2025-03-01 13:10:19,84.50,efectivo
14353,472,7,2025-03-01 13:23:29,74.90,tarjeta
14354,469,5,2025-03-01 13:35:58,42.45,tarjeta
14355,234,6,2025-03-01 13:54:39,48.90,efectivo
14356,449,8,2025-03-01 13:57:45,179.20,efectivo
14357,167,6,2025-03-01 14:05:58,93.40,efectivo
14358,841,5,2025-03-01 14:14:38,53.95,efectivo
14359,840,8,2025-03-01 14:17:11,66.90,efectivo
14360,239,3,2025-03-01 14:22:56,191.65,efectivo
14361,827,2,2025-03-01 14:45:20,99.90,tarjeta
14362,822,3,2025-03-01 14:46:24,46.35,tarjeta
14363,956,6,2025-03-01 14:48:50,58.00,efectivo
14364,926,7,2025-03-01 15:03:02,53.00,tarjeta
14365,283,3,2025-03-01 15:08:11,157.40,tarjeta
14366,937,2,2025-03-01 15:09:10,124.85,tarjeta
14367,687,10,2025-03-01 15:11:38,64.95,tarjeta
14368,550,5,2025-03-01 15:15:48,54.50,efectivo
14369,882,2,2025-03-01 15:20:15,56.90,efectivo
14370,440,8,2025-03-01 15:27:12,135.45,efectivo
14371,399,10,2025-03-01 15:43:19,16.50,tarjeta
14372,989,4,2025-03-01 15:44:27,27.45,efectivo
14373,166,8,2025-03-01 15:45:13,173.85,tarjeta
14374,466,4,2025-03-01 16:23:31,154.00,efectivo
14375,123,6,2025-03-01 16:32:30,61.50,efectivo
14376,129,8,2025-03-01 16:45:57,34.35,tarjeta
14377,426,3,2025-03-01 16:48:59,46.90,tarjeta
14378,101,7,2025-03-01 17:00:39,33.50,tarjeta
14379,671,4,2025-03-01 17:00:46,32.00,efectivo
14380,851,4,2025-03-01 17:01:47,50.00,tarjeta
14381,312,8,2025-03-01 17:02:20,24.95,efectivo
14382,472,6,2025-03-01 17:02:51,35.90,efectivo
14383,675,8,2025-03-01 17:08:09,96.45,tarjeta
14384,994,1,2025-03-01 17:14:59,71.95,efectivo
14385,616,1,2025-03-01 17:25:13,26.95,efectivo
14386,471,3,2025-03-01 17:25:20,174.80,efectivo
14387,395,5,2025-03-01 17:25:24,101.00,efectivo
14388,165,1,2025-03-01 17:27:46,50.00,tarjeta
14389,660,3,2025-03-01 17:28:13,191.50,efectivo
14390,186,8,2025-03-01 17:33:22,82.35,efectivo
14391,433,5,2025-03-01 17:35:00,77.80,efectivo
14392,797,7,2025-03-01 17:35:51,120.90,efectivo
14393,264,9,2025-03-01 17:56:15,167.70,tarjeta
14394,839,5,2025-03-01 18:01:41,79.40,tarjeta
14395,546,6,2025-03-01 18:19:49,159.00,tarjeta
14396,947,7,2025-03-01 18:25:55,10.95,tarjeta
14397,416,9,2025-03-01 18:38:33,161.60,efectivo
14398,626,5,2025-03-01 18:49:21,19.95,efectivo
14399,3,1,2025-03-01 19:08:26,28.35,efectivo
14400,621,2,2025-03-01 19:11:36,15.50,efectivo
14401,371,2,2025-03-01 19:51:56,71.95,tarjeta
14402,831,3,2025-03-01 20:00:18,95.80,efectivo
14403,463,10,2025-03-01 20:27:05,47.00,efectivo
14404,598,5,2025-03-01 20:32:14,162.80,efectivo
14405,234,9,2025-03-01 20:35:56,95.40,tarjeta
14406,184,5,2025-03-01 20:36:17,149.45,efectivo
14407,887,8,2025-03-01 21:16:21,108.50,tarjeta
14408,13,4,2025-03-01 21:17:44,20.35,efectivo
14409,750,4,2025-03-01 21:19:30,35.00,tarjeta
14410,742,2,2025-03-01 21:23:19,64.50,tarjeta
14411,24,4,2025-03-01 21:23:38,88.35,tarjeta
14412,826,9,2025-03-01 21:38:57,185.70,efectivo
14413,640,2,2025-03-01 21:47:15,92.90,efectivo
14414,665,6,2025-03-01 22:02:18,47.50,efectivo
14415,223,6,2025-03-01 22:09:06,126.90,efectivo
14416,933,2,2025-03-01 22:26:49,99.95,tarjeta
14417,623,9,2025-03-01 22:42:13,67.45,tarjeta
14418,71,4,2025-03-01 22:50:36,171.00,tarjeta
14419,77,2,2025-03-01 22:55:12,89.45,efectivo
14420,702,6,2025-03-02 06:03:05,12.00,efectivo
14421,507,2,2025-03-02 06:04:57,108.50,efectivo
14422,663,2,2025-03-02 06:05:11,131.45,efectivo
14423,752,1,2025-03-02 06:16:29,128.00,efectivo
14424,562,6,2025-03-02 06:21:35,12.00,tarjeta
14425,103,4,2025-03-02 06:26:52,10.00,tarjeta
14426,245,9,2025-03-02 06:28:35,55.50,efectivo
14427,808,5,2025-03-02 06:29:17,26.95,efectivo
14428,564,10,2025-03-02 06:35:21,57.95,tarjeta
14429,197,8,2025-03-02 06:35:29,42.45,efectivo
14430,367,2,2025-03-02 06:36:38,164.45,efectivo
14431,766,8,2025-03-02 06:37:47,22.35,efectivo
14432,372,8,2025-03-02 06:39:02,151.90,efectivo
14433,208,9,2025-03-02 06:39:13,148.30,efectivo
14434,954,9,2025-03-02 06:42:47,26.95,tarjeta
14435,206,6,2025-03-02 06:44:01,12.00,efectivo
14436,293,10,2025-03-02 06:47:57,62.40,tarjeta
14437,755,5,2025-03-02 06:58:38,43.00,tarjeta
14438,45,3,2025-03-02 07:05:31,31.00,tarjeta
14439,657,5,2025-03-02 07:09:34,36.95,efectivo
14440,113,9,2025-03-02 07:10:54,137.85,tarjeta
14441,794,8,2025-03-02 07:13:00,28.00,efectivo
14442,452,1,2025-03-02 07:16:36,31.00,efectivo
14443,567,2,2025-03-02 07:22:10,15.50,tarjeta
14444,865,9,2025-03-02 07:23:15,79.90,efectivo
14445,200,4,2025-03-02 07:28:56,55.45,tarjeta
14446,666,2,2025-03-02 07:29:01,26.95,efectivo
14447,192,2,2025-03-02 07:29:22,134.95,efectivo
14448,556,3,2025-03-02 07:30:03,62.50,efectivo
14449,200,9,2025-03-02 07:30:04,24.50,efectivo
14450,428,7,2025-03-02 07:33:38,22.50,efectivo
14451,195,6,2025-03-02 07:35:31,58.50,tarjeta
14452,605,3,2025-03-02 07:36:37,31.00,tarjeta
14453,392,7,2025-03-02 07:38:11,53.00,tarjeta
14454,390,4,2025-03-02 07:40:56,88.00,tarjeta
14455,694,6,2025-03-02 07:45:01,56.90,efectivo
14456,250,5,2025-03-02 07:50:29,26.00,efectivo
14457,297,9,2025-03-02 07:55:06,132.40,efectivo
14458,586,5,2025-03-02 08:00:39,45.30,efectivo
14459,691,8,2025-03-02 08:05:27,22.00,efectivo
14460,979,7,2025-03-02 08:06:37,24.95,tarjeta
14461,702,9,2025-03-02 08:08:08,31.00,efectivo
14462,816,7,2025-03-02 08:09:57,49.85,efectivo
14463,953,2,2025-03-02 08:10:46,77.95,tarjeta
14464,370,9,2025-03-02 08:12:18,53.00,tarjeta
14465,858,8,2025-03-02 08:19:04,49.30,tarjeta
14466,428,9,2025-03-02 08:20:09,57.95,tarjeta
14467,714,7,2025-03-02 08:21:27,46.50,efectivo
14468,599,8,2025-03-02 08:24:29,25.50,tarjeta
14469,41,9,2025-03-02 08:26:13,22.00,efectivo
14470,290,9,2025-03-02 08:27:06,66.00,tarjeta
14471,310,7,2025-03-02 08:31:51,54.45,efectivo
14472,915,2,2025-03-02 08:40:33,59.50,tarjeta
14473,831,1,2025-03-02 08:40:47,135.90,tarjeta
14474,293,9,2025-03-02 08:41:16,29.50,tarjeta
14475,789,10,2025-03-02 08:41:32,12.00,tarjeta
14476,289,1,2025-03-02 08:43:26,95.50,tarjeta
14477,972,8,2025-03-02 08:44:43,57.45,efectivo
14478,902,6,2025-03-02 08:48:14,73.45,tarjeta
14479,532,8,2025-03-02 08:49:19,72.90,tarjeta
14480,680,4,2025-03-02 08:49:50,53.00,tarjeta
14481,706,9,2025-03-02 08:50:27,15.50,efectivo
14482,706,2,2025-03-02 08:50:37,22.00,efectivo
14483,176,6,2025-03-02 08:53:00,22.00,efectivo
14484,421,8,2025-03-02 08:53:04,78.00,tarjeta
14485,217,4,2025-03-02 08:53:05,26.95,efectivo
14486,257,2,2025-03-02 08:53:14,46.50,efectivo
14487,749,7,2025-03-02 08:56:47,12.00,efectivo
14488,222,8,2025-03-02 08:57:21,63.45,tarjeta
14489,969,4,2025-03-02 09:02:27,10.95,tarjeta
14490,321,5,2025-03-02 09:03:17,47.45,tarjeta
14491,599,4,2025-03-02 09:07:37,26.95,efectivo
14492,302,7,2025-03-02 09:08:09,55.50,efectivo
14493,2,5,2025-03-02 09:09:03,66.45,efectivo
14494,979,9,2025-03-02 09:10:15,26.95,tarjeta
14495,740,3,2025-03-02 09:20:13,77.50,efectivo
14496,446,4,2025-03-02 09:21:57,31.00,tarjeta
14497,834,6,2025-03-02 09:27:58,116.00,tarjeta
14498,426,8,2025-03-02 09:33:16,128.80,efectivo
14499,321,5,2025-03-02 09:35:51,68.90,tarjeta
14500,322,8,2025-03-02 09:37:53,47.50,efectivo
14501,448,9,2025-03-02 09:39:47,38.95,tarjeta
14502,835,8,2025-03-02 09:40:20,163.80,tarjeta
14503,612,1,2025-03-02 09:40:51,119.90,efectivo
14504,143,1,2025-03-02 09:41:42,56.95,efectivo
14505,458,5,2025-03-02 09:46:20,67.40,efectivo
14506,268,10,2025-03-02 09:47:50,68.65,tarjeta
14507,281,4,2025-03-02 09:53:00,48.95,efectivo
14508,787,6,2025-03-02 09:53:33,88.00,efectivo
14509,848,5,2025-03-02 09:54:05,102.00,efectivo
14510,95,6,2025-03-02 09:57:21,10.95,tarjeta
14511,148,5,2025-03-02 10:00:07,47.50,efectivo
14512,112,10,2025-03-02 10:01:40,37.90,tarjeta
14513,483,2,2025-03-02 10:09:03,32.00,tarjeta
14514,456,6,2025-03-02 10:09:56,48.95,tarjeta
14515,766,3,2025-03-02 10:09:57,12.00,tarjeta
14516,376,9,2025-03-02 10:11:44,12.35,efectivo
14517,74,1,2025-03-02 10:12:22,32.00,tarjeta
14518,677,7,2025-03-02 10:13:43,61.45,efectivo
14519,548,1,2025-03-02 10:16:45,32.00,efectivo
14520,671,1,2025-03-02 10:17:09,82.50,tarjeta
14521,67,7,2025-03-02 10:22:18,166.75,tarjeta
14522,499,3,2025-03-02 10:22:27,100.90,tarjeta
14523,376,8,2025-03-02 10:23:34,48.95,efectivo
14524,245,2,2025-03-02 10:24:10,55.50,efectivo
14525,209,8,2025-03-02 10:29:48,98.35,efectivo
14526,748,3,2025-03-02 10:29:51,10.95,tarjeta
14527,753,6,2025-03-02 10:30:43,12.00,tarjeta
14528,18,4,2025-03-02 10:30:59,68.50,efectivo
14529,664,7,2025-03-02 10:33:27,41.00,tarjeta
14530,389,10,2025-03-02 10:34:29,78.40,tarjeta
14531,363,10,2025-03-02 10:35:27,110.00,efectivo
14532,605,5,2025-03-02 10:38:11,54.50,tarjeta
14533,195,7,2025-03-02 10:43:17,46.50,efectivo
14534,962,5,2025-03-02 10:46:48,36.95,efectivo
14535,692,9,2025-03-02 10:47:03,70.00,tarjeta
14536,329,5,2025-03-02 10:50:19,48.95,efectivo
14537,681,3,2025-03-02 10:50:31,121.90,tarjeta
14538,822,5,2025-03-02 11:06:40,85.90,tarjeta
14539,157,6,2025-03-02 11:10:39,88.95,efectivo
14540,836,8,2025-03-02 11:20:48,140.50,tarjeta
14541,931,4,2025-03-02 11:20:58,60.00,tarjeta
14542,833,2,2025-03-02 11:23:55,170.65,efectivo
14543,694,10,2025-03-02 11:32:22,108.85,tarjeta
14544,173,5,2025-03-02 11:33:08,40.50,efectivo
14545,476,6,2025-03-02 12:10:57,100.55,efectivo
14546,66,2,2025-03-02 12:13:21,53.95,tarjeta
14547,660,6,2025-03-02 12:14:36,79.90,efectivo
14548,391,6,2025-03-02 12:15:31,229.25,tarjeta
14549,561,7,2025-03-02 12:18:28,52.95,tarjeta
14550,391,10,2025-03-02 12:25:18,175.80,tarjeta
14551,614,5,2025-03-02 12:29:28,57.95,tarjeta
14552,866,9,2025-03-02 12:31:51,32.00,tarjeta
14553,499,10,2025-03-02 12:37:28,118.90,tarjeta
14554,382,8,2025-03-02 12:47:22,38.90,tarjeta
14555,465,4,2025-03-02 12:50:18,76.85,tarjeta
14556,339,8,2025-03-02 12:52:19,38.90,efectivo
14557,612,6,2025-03-02 12:56:57,117.00,tarjeta
14558,42,3,2025-03-02 12:59:23,22.50,tarjeta
